"minPts","eps","Precision", "Recall","F1"
10,0.35,0.00957535387177352,0.989247311827957,0.0189671167920833
10,0.36,0.0103420843277645,0.978494623655914,0.0204678362573099
10,0.37,0.0120611096220852,0.967741935483871,0.0238252812706817
10,0.38,0.0150350247736204,0.946236559139785,0.0295997309115372
10,0.39,0.0201421800947867,0.913978494623656,0.0394157199165314
10,0.4,0.0294849023090586,0.89247311827957,0.0570839064649243
10,0.41,0.0450771055753262,0.817204301075269,0.0854412591343451
10,0.42,0.0765143464399575,0.774193548387097,0.13926499032882
10,0.43,0.121546961325967,0.709677419354839,0.207547169811321
10,0.44,0.200647249190939,0.666666666666667,0.308457711442786
10,0.45,0.327777777777778,0.634408602150538,0.432234432234432
10,0.46,0.46551724137931,0.580645161290323,0.516746411483254
10,0.47,0.628205128205128,0.526881720430108,0.573099415204678
10,0.48,0.836363636363636,0.494623655913978,0.621621621621621
10,0.49,0.931818181818182,0.440860215053763,0.598540145985402
10,0.5,0.945945945945946,0.376344086021505,0.538461538461538
10,0.51,1,0.365591397849462,0.535433070866142
10,0.52,1,0.354838709677419,0.523809523809524
10,0.53,1,0.333333333333333,0.5
10,0.54,1,0.301075268817204,0.462809917355372
10,0.55,1,0.258064516129032,0.41025641025641
10,0.56,1,0.247311827956989,0.396551724137931
10,0.57,1,0.225806451612903,0.368421052631579
10,0.58,1,0.225806451612903,0.368421052631579
10,0.59,1,0.21505376344086,0.353982300884956
10,0.6,1,0.21505376344086,0.353982300884956
10,0.61,1,0.182795698924731,0.309090909090909
10,0.62,1,0.161290322580645,0.277777777777778
10,0.63,1,0.150537634408602,0.261682242990654
10,0.64,1,0.139784946236559,0.245283018867925
10,0.65,1,0.129032258064516,0.228571428571429
10,0.66,1,0.10752688172043,0.194174757281553
10,0.67,1,0.0752688172043011,0.14
10,0.68,1,0.0645161290322581,0.121212121212121
10,0.69,1,0.043010752688172,0.0824742268041237
10,0.7,1,0.032258064516129,0.0625
10,0.71,1,0.032258064516129,0.0625
10,0.72,1,0.021505376344086,0.0421052631578947
10,0.73,1,0.010752688172043,0.0212765957446809
10,0.74,1,0.010752688172043,0.0212765957446809
